Latitude,Longitude,Date,StartTime,EndTime,Det Flow*
57.149472,-2.097698,21/01/2020,08:00,08:15,412
57.149472,-2.097698,21/01/2020,08:15,08:30,428
57.149472,-2.097698,21/01/2020,08:30,08:45,448
57.149472,-2.097698,21/01/2020,08:45,09:00,384
57.149472,-2.097698,21/01/2020,09:00,09:15,412
57.149472,-2.097698,21/01/2020,09:15,09:30,344
57.149472,-2.097698,21/01/2020,09:30,09:45,400
57.149472,-2.097698,21/01/2020,09:45,10:00,376
57.149472,-2.097698,21/01/2020,10:00,10:15,288
57.149472,-2.097698,21/01/2020,10:15,10:30,368
57.149472,-2.097698,21/01/2020,10:30,10:45,352
57.149472,-2.097698,21/01/2020,10:45,11:00,348
57.149472,-2.097698,21/01/2020,11:00,11:15,288
57.149472,-2.097698,21/01/2020,11:15,11:30,420
57.149472,-2.097698,21/01/2020,11:30,11:45,340
57.149472,-2.097698,21/01/2020,11:45,12:00,396
57.149472,-2.097698,21/01/2020,12:00,12:15,324
57.149472,-2.097698,21/01/2020,12:15,12:30,380
57.149472,-2.097698,21/01/2020,12:30,12:45,320
57.149472,-2.097698,21/01/2020,12:45,13:00,352
57.149472,-2.097698,21/01/2020,13:00,13:15,352
57.149472,-2.097698,21/01/2020,13:15,13:30,376
57.149472,-2.097698,21/01/2020,13:30,13:45,292
57.149472,-2.097698,21/01/2020,13:45,14:00,388
57.149472,-2.097698,21/01/2020,14:00,14:15,356
57.149472,-2.097698,21/01/2020,14:15,14:30,448
57.149472,-2.097698,21/01/2020,14:30,14:45,272
57.149472,-2.097698,21/01/2020,14:45,15:00,372
57.149472,-2.097698,21/01/2020,15:00,15:15,372
57.149472,-2.097698,21/01/2020,15:15,15:30,340
57.149472,-2.097698,21/01/2020,15:30,15:45,400
57.149472,-2.097698,21/01/2020,15:45,16:00,400
57.149472,-2.097698,21/01/2020,16:00,16:15,452
57.149472,-2.097698,21/01/2020,16:15,16:30,476
57.149472,-2.097698,21/01/2020,16:30,16:45,448
57.149472,-2.097698,21/01/2020,16:45,17:00,420
57.149472,-2.097698,21/01/2020,17:00,17:15,504
57.149472,-2.097698,21/01/2020,17:15,17:30,564
57.149472,-2.097698,21/01/2020,17:30,17:45,556
57.149472,-2.097698,21/01/2020,17:45,18:00,408
57.149472,-2.097698,21/01/2020,18:00,18:15,516
57.149472,-2.097698,21/01/2020,18:15,18:30,404
57.149472,-2.097698,21/01/2020,18:30,18:45,344
57.149472,-2.097698,21/01/2020,18:45,19:00,372
57.149472,-2.097698,21/01/2020,19:00,19:15,328
57.149472,-2.097698,21/01/2020,19:15,19:30,328
57.149472,-2.097698,21/01/2020,19:30,19:45,284
57.149472,-2.097698,21/01/2020,19:45,20:00,332
57.149472,-2.097698,21/01/2020,20:00,20:15,292
57.149472,-2.097698,21/01/2020,20:15,20:30,304
57.149472,-2.097698,21/01/2020,20:30,20:45,248
57.149472,-2.097698,21/01/2020,20:45,21:00,296
57.149472,-2.097698,21/01/2020,21:00,21:15,196
57.149472,-2.097698,21/01/2020,21:15,21:30,260
57.149472,-2.097698,21/01/2020,21:30,21:45,200
57.149472,-2.097698,21/01/2020,21:45,22:00,236
57.149472,-2.097698,21/01/2020,22:00,22:15,248
57.149472,-2.097698,21/01/2020,22:15,22:30,208
57.149472,-2.097698,21/01/2020,22:30,22:45,128
57.149472,-2.097698,21/01/2020,22:45,23:00,136
57.149472,-2.097698,21/01/2020,23:00,23:15,148
57.149472,-2.097698,21/01/2020,23:15,23:30,148
57.149472,-2.097698,21/01/2020,23:30,23:45,192
57.149472,-2.097698,21/01/2020,23:45,24:00:00,124
57.149472,-2.097698,22/01/2020,00:00,00:15,128
57.149472,-2.097698,22/01/2020,00:15,00:30,132
57.149472,-2.097698,22/01/2020,00:30,00:45,96
57.149472,-2.097698,22/01/2020,00:45,01:00,116
57.149472,-2.097698,22/01/2020,01:00,01:15,92
57.149472,-2.097698,22/01/2020,01:15,01:30,84
57.149472,-2.097698,22/01/2020,01:30,01:45,116
57.149472,-2.097698,22/01/2020,01:45,02:00,120
57.149472,-2.097698,22/01/2020,02:00,02:15,120
57.149472,-2.097698,22/01/2020,02:15,02:30,168
57.149472,-2.097698,22/01/2020,02:30,02:45,120
57.149472,-2.097698,22/01/2020,02:45,03:00,128
57.149472,-2.097698,22/01/2020,03:00,03:15,36
57.149472,-2.097698,22/01/2020,03:15,03:30,40
57.149472,-2.097698,22/01/2020,03:30,03:45,44
57.149472,-2.097698,22/01/2020,03:45,04:00,52
57.149472,-2.097698,22/01/2020,04:00,04:15,40
